Cue,Target,Probability
DUTY, CITIZEN,0.007
DUTY, CIVIC,0.007
DUTY, COUNTRY,0.007
DUTY, GUARD,0.007
DUTY, JANITOR,0.007
DUTY, MILITARY,0.007
DUTY, MUST,0.007
DUTY, NEED,0.007
DUTY, OBJECTIVE,0.007
DUTY, OFF,0.007
DUTY, QUALITY,0.007
DUTY, SERIOUS,0.007
DUTY, SHIFT,0.007
DUTY, SOLDIER,0.007
DUTY, TARIFF,0.007
DUTY, TIME,0.007
DUTY, TOUR,0.007
DWARF, DISNEY,0.007
DWARF, FEET,0.007
DWARF, GIANT,0.007
DWARF, GIRAFFE,0.007
DWARF, GNOME,0.007
DWARF, GREG,0.007
DWARF, HIM,0.007
DWARF, KILLER,0.007
DWARF, ME,0.007
DWARF, MIGHT,0.007
DWARF, MINIATURE,0.007
DWARF, OVERPOWER,0.007
DWARF, OZ,0.007
DWARF, PERSPECTIVE,0.007
DWARF, SANTA,0.007
DWARF, SMURF,0.007
DWARF, TINY,0.007
DWARF, TOUGH,0.007
DWARVES, BEHAVIOR,0.007
DWARVES, CINDERELLA,0.007
DWARVES, CLUE,0.007
DWARVES, COOKIES,0.007
DWARVES, DISNEY,0.007
DWARVES, DOC,0.007
DWARVES, DOPEY,0.007
DWARVES, GIANTS,0.007
DWARVES, GNOMES,0.007
DWARVES, HATS,0.007
DWARVES, HERDS,0.007
DWARVES, LIVES,0.007
DWARVES, MINERS,0.007
DWARVES, MINIATURES,0.007
DWARVES, MONK,0.007
DWARVES, MUNCHKINS,0.007
DWARVES, OVER,0.007
DWARVES, PIGMIES,0.007
DWARVES, SMURFS,0.007
DWARVES, SPRITES,0.007
DWARVES, TIME,0.007
DWARVES, WIZARD OF OX,0.007
DYNAMITE, BURN,0.007
DYNAMITE, DAMAGE,0.007
DYNAMITE, DANGEROUS,0.007
DYNAMITE, DESTRUCT,0.007
DYNAMITE, FIRE,0.007
DYNAMITE, FUSE,0.007
DYNAMITE, GOOD,0.007
DYNAMITE, HATE,0.007
DYNAMITE, IGNITE,0.007
DYNAMITE, KILL,0.007
DYNAMITE, MAILBOXES,0.007
DYNAMITE, MINTS,0.007
DYNAMITE, POWER,0.007
DYNAMITE, POWERFUL,0.007
DYNAMITE, RED,0.007
DYNAMITE, ROBBERY,0.007
DYNAMITE, RUINS,0.007
DYNAMITE, TERRIFIC,0.007
DYNASTY, BIG,0.007
DYNASTY, BIRTHRIGHT,0.007
DYNASTY, CASTLE,0.007
DYNASTY, COWBOYS,0.007
DYNASTY, DIAMOND,0.007
DYNASTY, DYNAMIC,0.007
DYNASTY, EGYPT,0.007
DYNASTY, GOLD,0.007
DYNASTY, HUGE,0.007
DYNASTY, JOURNEY,0.007
DYNASTY, LEGACY,0.007
DYNASTY, MONOPOLY,0.007
DYNASTY, MOVIE,0.007
DYNASTY, PRINCESS DIANA,0.007
DYNASTY, QUEEN,0.007
DYNASTY, REIGN,0.007
DYNASTY, RULE,0.007
DYNASTY, RULER,0.007
DYNASTY, SERIES,0.007
DYNASTY, SPORTS,0.007
DYNASTY, TABLE,0.007
DYNASTY, TRAGIC,0.007
DYNASTY, YEARS,0.007
EAGER, ANTICIPATE,0.007
EAGER, BRIEF,0.007
EAGER, CHILD,0.007
EAGER, DESPERATE,0.007
EAGER, EAGLE,0.007
EAGER, EARNEST,0.007
EAGER, EASY,0.007
EAGER, FAST,0.007
EAGER, FIGHT,0.007
EAGER, FURIOUS,0.007
EAGER, HESITANT,0.007
EAGER, HORNY,0.007
EAGER, HYPERACTIVE,0.007
EAGER, INTERESTED,0.007
EAGER, KID,0.007
EAGER, MELANCHOLY,0.007
EAGER, NASTY,0.007
EAGER, NERVOUS,0.007
EAGER, NUISANCE,0.007
EAGER, OUTGOING,0.007
EAGER, PERSON,0.007
EAGER, RUSHING,0.007
EAGER, SCHOOL,0.007
EAGER, SHY,0.007
EAGER, SLOW,0.007
EAGER, SUBMISSIVE,0.007
EAGER, SUSPENSE,0.007
EAGER, TIRED,0.007
EAGER, UNSATISFIED,0.007
EAGER, UNWILLING,0.007
EAGER, ZEALOUS,0.007
EAGLE, ANIMAL,0.007
EAGLE, BEAR,0.007
EAGLE, BOLD,0.007
EAGLE, COUNTRY,0.007
EAGLE, DOVE,0.007
EAGLE, DUCK,0.007
EAGLE, EYE,0.007
EAGLE, GLIDE,0.007
EAGLE, HAWK,0.007
EAGLE, HIGH,0.007
EAGLE, MAJESTIC,0.007
EAGLE, MASCOT,0.007
EAGLE, PATRIOTIC,0.007
EAGLE, PROUD,0.007
EAGLE, SCOUT,0.007
EAGLE, TALON,0.007
EAR, CANAL,0.007
EAR, CLEAR,0.007
EAR, FOOT,0.007
EAR, HAIR,0.007
EAR, LICK,0.007
EAR, LOOP,0.007
EAR, MARK,0.007
EAR, MOUTH,0.007
EAR, NECK,0.007
EAR, Q-TIP,0.007
EAR, SYRINGE,0.007
EAR, TICKLE,0.007
EAR, VOYAGE,0.007
EARLY, BEFORE,0.007
EARLY, CLASSES,0.007
EARLY, FROST,0.007
EARLY, ON TIME,0.007
EARLY, PROMPT,0.007
EARLY, SLEEPY,0.007
EARLY, SUN,0.007
EARLY, TIRED,0.007
EARLY, YEARS,0.007
EARN, ACHIEVE,0.008
EARN, CASH,0.008
EARN, GET,0.008
EARN, GROSS,0.008
EARN, JOB,0.008
EARN, LAZY,0.008
EARN, MORE,0.008
EARN, PAY,0.008
EARN, PAYCHECK,0.008
EARN, REAP,0.008
EARN, SAVE,0.008
EARN, STEAL,0.008
EARN, WAGE,0.008
EARN, WIN,0.008
EARNESTNESS, ACT,0.005
EARNESTNESS, COMPLETION,0.005
EARNESTNESS, CONCENTRATE,0.005
EARNESTNESS, CONSCIENTIOUS,0.005
EARNESTNESS, COURAGE,0.005
EARNESTNESS, DEVOTION,0.005
EARNESTNESS, DISTINGUISH,0.005
EARNESTNESS, DRIVEN,0.005
EARNESTNESS, EARN,0.005
EARNESTNESS, EXCITED,0.005
EARNESTNESS, FADING,0.005
EARNESTNESS, FAIR,0.005
EARNESTNESS, FERVENT,0.005
EARNESTNESS, GLEAM,0.005
EARNESTNESS, HARD,0.005
EARNESTNESS, HARDWORKING,0.005
EARNESTNESS, HEARTY,0.005
EARNESTNESS, HELPFUL,0.005
EARNESTNESS, HIGH,0.005
EARNESTNESS, HIGH-WILLED,0.005
EARNESTNESS, HURRY,0.005
EARNESTNESS, KEENNESS,0.005
EARNESTNESS, KISSES,0.005
EARNESTNESS, LAZY,0.005
EARNESTNESS, LIAR,0.005
EARNESTNESS, LIE,0.005
EARNESTNESS, LOYAL,0.005
EARNESTNESS, MEANINGFUL,0.005
EARNESTNESS, MODEST,0.005
EARNESTNESS, MOOD,0.005
EARNESTNESS, MOTIVATION,0.005
EARNESTNESS, NONE,0.005
EARNESTNESS, OLDER,0.005
EARNESTNESS, OPEN,0.005
EARNESTNESS, PERSIST,0.005
EARNESTNESS, PROUD,0.005
EARNESTNESS, REAL,0.005
EARNESTNESS, RESPECT,0.005
EARNESTNESS, SERIOUS,0.005
EARNESTNESS, SHY,0.005
EARNESTNESS, SIMPLE,0.005
EARNESTNESS, SOON,0.005
EARNESTNESS, STEALTHINESS,0.005
EARNESTNESS, STRENGTH,0.005
EARNESTNESS, STRIVING,0.005
EARNESTNESS, TENACITY,0.005
EARNESTNESS, THOUGHTFUL,0.005
EARNESTNESS, URGENT,0.005
EARNESTNESS, WAGE,0.005
EARNESTNESS, WANTING,0.005
EARNESTNESS, WORK,0.005
EARNESTNESS, WORKER,0.005
EARRING, ACCESSORY,0.007
EARRING, BAND,0.007
EARRING, BRACELET,0.007
EARRING, CLASP,0.007
EARRING, DANGLING,0.007
EARRING, DARING,0.007
EARRING, DECORATION,0.007
EARRING, FACE,0.007
EARRING, HOLE,0.007
EARRING, MEN,0.007
EARRING, QUEER,0.007
EARS, DOG,0.007
EARS, DUMB,0.007
EARS, EARDRUM,0.007
EARS, HEARING AID,0.007
EARS, HOLE,0.007
EARS, LOBE,0.007
EARS, LONG,0.007
EARS, MARTIAN,0.007
EARS, Q-TIPS,0.007
EARS, RABBIT,0.007
EARS, SENSE,0.007
EARS, SOUND,0.007
EARS, SWIM,0.007
EARS, TWO,0.007
EARS, WIGGLE,0.007
EARTH, BALL,0.006
EARTH, BEAUTY,0.006
EARTH, BIG,0.006
EARTH, BOUND,0.006
EARTH, CALLING,0.006
EARTH, DIG,0.006
EARTH, FIRE,0.006
EARTH, GRASS,0.006
EARTH, HEAVEN,0.006
EARTH, HOME,0.006
EARTH, LAND,0.006
EARTH, LARGE,0.006
EARTH, LIFE,0.006
EARTH, MARS,0.006
EARTH, MOTHER,0.006
EARTH, NATURE,0.006
EARTH, QUAKE,0.006
EARTH, ROTATION,0.006
EARTH, SHOES,0.006
EARTH, SMOOTH,0.006
EARTH, SOFT,0.006
EARTH, STARS,0.006
EARTH, UNIVERSE,0.006
EARTH, VENUS,0.006
EARTH, WATER,0.006
EARTH, WORM,0.006
EARTHQUAKE, ARMENIA,0.007
EARTHQUAKE, BAD,0.007
EARTHQUAKE, BODIES,0.007
EARTHQUAKE, BOULDERS,0.007
EARTHQUAKE, BREAK,0.007
EARTHQUAKE, BUILDING,0.007
EARTHQUAKE, CATASTROPHE,0.007
EARTHQUAKE, CRACKS,0.007
EARTHQUAKE, CRASH,0.007
EARTHQUAKE, DAMAGE,0.007
EARTHQUAKE, DANGERS,0.007
EARTHQUAKE, DEADLY,0.007
EARTHQUAKE, DEVASTATE,0.007
EARTHQUAKE, EARTH,0.007
EARTHQUAKE, FAULT,0.007
EARTHQUAKE, LAVA,0.007
EARTHQUAKE, NATURAL,0.007
EARTHQUAKE, SAFETY,0.007
EARTHQUAKE, SCARY,0.007
EARTHQUAKE, SCIENCE,0.007
EARTHQUAKE, SHELTER,0.007
EARTHQUAKE, SHOWERS,0.007
EARTHQUAKE, SPLIT,0.007
EARTHQUAKE, WHIRLWIND,0.007
EASE, ALLEVIATE,0.005
EASE, ANSWER,0.005
EASE, ANTICIPATION,0.005
EASE, BREEZE,0.005
EASE, CALM,0.005
EASE, COLLEGE,0.005
EASE, DANCE,0.005
EASE, EFFORT,0.005
EASE, ERASE,0.005
EASE, FACILITY,0.005
EASE, FAST,0.005
EASE, FRIENDLY,0.005
EASE, FUN,0.005
EASE, HAPPY,0.005
EASE, INTO,0.005
EASE, JUDGMENT,0.005
EASE, LAID BACK,0.005
EASE, LIGHTEN,0.005
EASE, LOOSE,0.005
EASE, MADE,0.005
EASE, MOVEMENT,0.005
EASE, NOT MUCH,0.005
EASE, PAINLESS,0.005
EASE, PAINT,0.005
EASE, PEACE,0.005
EASE, QUIET,0.005
EASE, REDUCE,0.005
EASE, RELIEVE,0.005
EASE, RESTLESS,0.005
EASE, SAILING,0.005
EASE, SLACKEN,0.005
EASE, SLEEP,0.005
EASE, SOFT,0.005
EASE, TIGHT,0.005
EASE, TRANQUILITY,0.005
EASE, TRANSITION,0.005
EASE, UNCOMPLICATED,0.005
EAST, BEACH,0.005
EAST, EGG,0.005
EAST, HOME,0.005
EAST, NORTH,0.005
EAST, RUN,0.005
EAST, SUN,0.005
EAST, WINDS,0.005
EAST, WING,0.005
EASTER, APRIL,0.007
EASTER, CHRIST,0.007
EASTER, CROSS,0.007
EASTER, DISTRICT,0.007
EASTER, EUROPE,0.007
EASTER, HOLY,0.007
EASTER, JESUS,0.007
EASTER, PARADE,0.007
EASTER, SEALS,0.007
EASTER, SUNRISE,0.007
EASY, AMERICA,0.007
EASY, BORING,0.007
EASY, CLASS,0.007
EASY, COME,0.007
EASY, COMPLICATED,0.007
EASY, DIFFICULTY,0.007
EASY, FAST,0.007
EASY, GIRL,0.007
EASY, HIGH SCHOOL,0.007
EASY, JOKE,0.007
EASY, LAUGH,0.007
EASY, LAZY,0.007
EASY, LIVING,0.007
EASY, NICE,0.007
EASY, NOTHING,0.007
EASY, OVER,0.007
EASY, PSYCHOLOGY,0.007
EASY, QUESTION,0.007
EASY, STREET,0.007
EASY, TAB,0.007
EASY, TOUGH,0.007
EASY, UNCHALLENGING,0.007
EASY, UNKNOWN,0.007
EAT, APPLE,0.006
EAT, ATE,0.006
EAT, AWFUL,0.006
EAT, BALL,0.006
EAT, BANANA,0.006
EAT, BASEBALL,0.006
EAT, BIRD,0.006
EAT, CAT,0.006
EAT, CHOICE,0.006
EAT, COMPULSIVE,0.006
EAT, DIGEST,0.006
EAT, DINE,0.006
EAT, DINNER,0.006
EAT, ENJOY,0.006
EAT, FEED,0.006
EAT, FILL,0.006
EAT, FRIES,0.006
EAT, FULL,0.006
EAT, GOOD,0.006
EAT, HALLOWEEN,0.006
EAT, HEAD,0.006
EAT, LICK,0.006
EAT, MEAT,0.006
EAT, MOUTH,0.006
EAT, NOURISH,0.006
EAT, OUT,0.006
EAT, PUKE,0.006
EAT, SATIATE,0.006
EAT, SATISFY,0.006
EAT, STEAK,0.006
EAT, SUSTENANCE,0.006
EAT, SWEET,0.006
EAT, TOP,0.006
EAT, WELL,0.006
EATING, ANOREXIA,0.007
EATING, BULGING,0.007
EATING, CHOCOLATE,0.007
EATING, CLEANING,0.007
EATING, DEVOUR,0.007
EATING, DIGESTING,0.007
EATING, DINING,0.007
EATING, DINNER,0.007
EATING, DISGUST,0.007
EATING, FARTING,0.007
EATING, FULL,0.007
EATING, FUN,0.007
EATING, GOOD,0.007
EATING, GUM,0.007
EATING, HOBBY,0.007
EATING, INDULGING,0.007
EATING, PIE,0.007
EATING, PIG OUT,0.007
EATING, PIZZA,0.007
EATING, PUSSY,0.007
EATING, RIGHT,0.007
EATING, SMELLING,0.007
EATING, SPAGHETTI,0.007
EATING, STUFFED,0.007
EATING, TREBLE,0.007
ECONOMIC, BORING,0.007
ECONOMIC, CHECK,0.007
ECONOMIC, CONSUMER,0.007
ECONOMIC, COUNTRY,0.007
ECONOMIC, CRISIS,0.007
ECONOMIC, DESTRUCTION,0.007
ECONOMIC, DISORDER,0.007
ECONOMIC, DOW JONES,0.007
ECONOMIC, GOOD,0.007
ECONOMIC, GRAPHICAL,0.007
ECONOMIC, MACRO,0.007
ECONOMIC, MARKETING,0.007
ECONOMIC, POLITICS,0.007
ECONOMIC, PRACTICAL,0.007
ECONOMIC, PROPERTY,0.007
ECONOMIC, RUINS,0.007
ECONOMIC, SOCIETY,0.007
ECONOMIC, STINGY,0.007
ECONOMIC, THEORY,0.007
ECONOMIC, WORLD,0.007
ECONOMY, AMERICA,0.007
ECONOMY, BROKE,0.007
ECONOMY, BUSINESS,0.007
ECONOMY, CHECKING,0.007
ECONOMY, CONFUSION,0.007
ECONOMY, DOWNSIZING,0.007
ECONOMY, FALLING,0.007
ECONOMY, FRUSTRATING,0.007
ECONOMY, IMPROVED,0.007
ECONOMY, INCOME,0.007
ECONOMY, INDUSTRY,0.007
ECONOMY, INEXPENSIVE,0.007
ECONOMY, INFLATION,0.007
ECONOMY, INHERIT,0.007
ECONOMY, INN,0.007
ECONOMY, INVESTMENT,0.007
ECONOMY, LIVELIHOOD,0.007
ECONOMY, LOW,0.007
ECONOMY, MATH,0.007
ECONOMY, PAY,0.007
ECONOMY, PRESIDENT,0.007
ECONOMY, RECESSION,0.007
ECONOMY, SAVING,0.007
ECONOMY, SCALE,0.007
ECONOMY, SITUATION,0.007
ECONOMY, SMALL,0.007
ECONOMY, STOCKS,0.007
ECONOMY, STORE,0.007
ECONOMY, STRINGENT,0.007
ECONOMY, STUPID,0.007
ECONOMY, SURPLUS,0.007
ECONOMY, TOKEN,0.007
ECONOMY, WORK,0.007
ECSTASY, ACID,0.007
ECSTASY, ADVENTURE,0.007
ECSTASY, BET,0.007
ECSTASY, BOYFRIEND,0.007
ECSTASY, CHOCOLATE,0.007
ECSTASY, CLIMAX,0.007
ECSTASY, CLOUD,0.007
ECSTASY, COLOGNE,0.007
ECSTASY, CRUISE SHIP,0.007
ECSTASY, DANCE,0.007
ECSTASY, DESIRE,0.007
ECSTASY, EMOTION,0.007
ECSTASY, ETHEREAL,0.007
ECSTASY, FREE,0.007
ECSTASY, GET AWAY,0.007
ECSTASY, GREAT,0.007
ECSTASY, HIGH,0.007
ECSTASY, ISLAND,0.007
ECSTASY, RAVE,0.007
ECSTASY, ROLL,0.007
ECSTASY, ULTIMATE,0.007
ECSTASY, UTOPIA,0.007
ECSTASY, VACATION,0.007
EDGE, ABOVE,0.007
EDGE, BEYOND,0.007
EDGE, BRINK,0.007
EDGE, CLEAN,0.007
EDGE, DESIRE,0.007
EDGE, FLAT,0.007
EDGE, GROOVE,0.007
EDGE, HILL,0.007
EDGE, JUMP,0.007
EDGE, LEAD,0.007
EDGE, MIDDLE,0.007
EDGE, OVER,0.007
EDGE, POINT,0.007
EDGE, PRECIPICE,0.007
EDGE, RIDGE,0.007
EDGE, RISKS,0.007
EDGE, ROUND,0.007
EDGE, RULER,0.007
EDGE, SQUARE,0.007
EDGE, SWORD,0.007
EDGE, TABLE,0.007
EDGE, TIP,0.007
EDITOR, BOSS,0.007
EDITOR, CENSORSHIP,0.007
EDITOR, CREATOR,0.007
EDITOR, CRITIQUE,0.007
EDITOR, CUT,0.007
EDITOR, CUTTER,0.007
EDITOR, DECISIONS,0.007
EDITOR, EDIT,0.007
EDITOR, FIX,0.007
EDITOR, HEAD PERSON,0.007
EDITOR, HELPER,0.007
EDITOR, ILLUSTRATOR,0.007
EDITOR, INTELLIGENCE,0.007
EDITOR, LETTER,0.007
EDITOR, ORACLE,0.007
EDITOR, POWER,0.007
EDITOR, PRODUCER,0.007
EDITOR, READ,0.007
EDITOR, REPORTER,0.007
EDITOR, TEACHER,0.007
EDITOR, TV,0.007
EDITOR, VIDEO,0.007
EDITOR, WORKER,0.007
EDITOR, YEARBOOK,0.007
EDITORIAL, ARTICULATE,0.006
EDITORIAL, BOOK,0.006
EDITORIAL, CAPTIONS,0.006
EDITORIAL, COMPLAINT,0.006
EDITORIAL, CONTROVERSIAL,0.006
EDITORIAL, CRITICAL,0.006
EDITORIAL, EDITOR,0.006
EDITORIAL, ESSAY,0.006
EDITORIAL, FACTUAL,0.006
EDITORIAL, INTERESTING,0.006
EDITORIAL, ORACLE,0.006
EDITORIAL, PARAGRAPH,0.006
EDITORIAL, PIECE,0.006
EDITORIAL, PUBLISHER,0.006
EDITORIAL, QUOTE,0.006
EDITORIAL, REVIEW,0.006
EDITORIAL, THOUGHTS,0.006
EDUCATE, ADVANTAGES,0.007
EDUCATE, DEGREE,0.007
EDUCATE, ENHANCE,0.007
EDUCATE, ENORMOUS,0.007
EDUCATE, GAIN KNOWLEGE,0.007
EDUCATE, IMPORTANT,0.007
EDUCATE, INFORM,0.007
EDUCATE, INTELLIGENT,0.007
EDUCATE, KNOW,0.007
EDUCATE, MIND,0.007
EDUCATE, MONEY,0.007
EDUCATE, PEOPLE,0.007
EDUCATE, PROFESSOR,0.007
EDUCATE, REINSTATE,0.007
EDUCATE, SCHOLAR,0.007
EDUCATE, SYSTEM,0.007
EDUCATE, YOURSELF,0.007
EDUCATION, ART,0.007
EDUCATION, BOO,0.007
EDUCATION, BORING,0.007
EDUCATION, BRAIN,0.007
EDUCATION, CLASS,0.007
EDUCATION, DEGREE,0.007
EDUCATION, DIFFICULT,0.007
EDUCATION, EXPENSIVE,0.007
EDUCATION, FORMAL,0.007
EDUCATION, GOOD,0.007
EDUCATION, HEEDED,0.007
EDUCATION, IGNORANCE,0.007
EDUCATION, IMPORTANT,0.007
EDUCATION, INTELLIGENCE,0.007
EDUCATION, MAJOR,0.007
EDUCATION, MATH,0.007
EDUCATION, ME,0.007
EDUCATION, NECESSITY,0.007
EDUCATION, PROFESSOR,0.007
EDUCATION, QUALITY,0.007
EDUCATION, QUESTIONABLE,0.007
EDUCATION, READ,0.007
EDUCATION, RIDICULOUS,0.007
EDUCATION, SMART,0.007
EDUCATION, SUCCESS,0.007
EDUCATION, THANKFUL,0.007
EDUCATION, THINK,0.007
EDUCATION, THINKING,0.007
EDUCATION, TUITION,0.007
EDUCATION, USEFUL,0.007
EDUCATION, WORK,0.007
EFFECT, ACCEPTABLE,0.007
EFFECT, BOTHER,0.007
EFFECT, CHOOSE,0.007
EFFECT, CONSEQUENCE,0.007
EFFECT, CONTROL,0.007
EFFECT, DEMAND,0.007
EFFECT, FEEL,0.007
EFFECT, FIRE,0.007
EFFECT, GOOD,0.007
EFFECT, GREENHOUSE,0.007
EFFECT, HAPPEN,0.007
EFFECT, HAPPENING,0.007
EFFECT, HINDER,0.007
EFFECT, HURT,0.007
EFFECT, IMAGES,0.007
EFFECT, JUDGE,0.007
EFFECT, MEANING,0.007
EFFECT, PERSUASION,0.007
EFFECT, SENSUAL,0.007
EFFECT, STORM,0.007
EFFECT, SURPRISE,0.007
EFFECT, TIME,0.007
EFFECT, TREATMENT,0.007
EFFECT, WORDS,0.007
EFFORT,100%,0.007
EFFORT, AMBITIOUS,0.007
EFFORT, COURAGE,0.007
EFFORT, FAILURE,0.007
EFFORT, GOAL,0.007
EFFORT, GRADES,0.007
EFFORT, GRUNT,0.007
EFFORT, HONEST,0.007
EFFORT, LACK,0.007
EFFORT, LITTLE,0.007
EFFORT, LOSE,0.007
EFFORT, LOTS,0.007
EFFORT, MAKE,0.007
EFFORT, MUSCLE,0.007
EFFORT, PAIN,0.007
EFFORT, PERCENT,0.007
EFFORT, PILLOWS,0.007
EFFORT, POTENTIAL,0.007
EFFORT, PROGRESS,0.007
EFFORT, QUIT,0.007
EFFORT, REWARD,0.007
EFFORT, SCORE,0.007
EFFORT, SHOT,0.007
EFFORT, SWEAT,0.007
EFFORT, TASK,0.007
EFFORT, YES,0.007
EGG, BENEDICT,0.006
EGG, BIRD,0.006
EGG, BOILED,0.006
EGG, BUTTER,0.006
EGG, CAKE,0.006
EGG, COCK,0.006
EGG, EASTER,0.006
EGG, FARM,0.006
EGG, FOOD,0.006
EGG, GOOD,0.006
EGG, HARD,0.006
EGG, HEAD,0.006
EGG, LARGE,0.006
EGG, OVUM,0.006
EGG, PAN,0.006
EGG, POACH,0.006
EGG, PROTEIN,0.006
EGG, ROLL,0.006
EGG, ROUND,0.006
EGG, SANDWICH,0.006
EGG, SMASH,0.006
EGG, THROW,0.006
EGG, TIMER,0.006
EGG, TOMATO,0.006
EGGS, BENEDICT,0.007
EGGS, BUTTER,0.007
EGGS, CARTON,0.007
EGGS, CHEESE,0.007
EGGS, COLD,0.007
EGGS, EASTER,0.007
EGGS, LIFE,0.007
EGGS, MUSHROOMS,0.007
EGGS, OVER-EASY,0.007
EGGS, SUNNY-SIDE UP,0.007
EGGS, YELLOW,0.007
EGO, AGO,0.007
EGO, BOYS,0.007
EGO, DAN,0.007
EGO, EGGSHELL,0.007
EGO, FOOD,0.007
EGO, FRATS,0.007
EGO, GIRLFRIENDS,0.007
EGO, HATRED,0.007
EGO, IDENTITY,0.007
EGO, IGNORANT,0.007
EGO, INNER-SELF,0.007
EGO, JERK,0.007
EGO, LARGE,0.007
EGO, MACHO,0.007
EGO, MIND,0.007
EGO, MORALITY,0.007
EGO, MORON,0.007
EGO, MYSELF,0.007
EGO, PERSONALITY,0.007
EGO, PROBLEM,0.007
EGO, PROFESSOR,0.007
EGO, SELFISH,0.007
EGO, SKILL,0.007
EGO, STEREOTYPE,0.007
EGYPT, BRICKS,0.008
EGYPT, CAMEL,0.008
EGYPT, DOG,0.008
EGYPT, EAST,0.008
EGYPT, EUROPE,0.008
EGYPT, EYES,0.008
EGYPT, GOLD,0.008
EGYPT, LAKES,0.008
EGYPT, MESOPOTAMIA,0.008
EGYPT, MUMMIES,0.008
EGYPT, PLACE,0.008
EGYPT, QUEENS,0.008
EGYPT, SNAKE,0.008
EIGHT, AUGUST,0.007
EIGHT, BILLIARDS,0.007
EIGHT, BLACKBALL,0.007
EIGHT, BOWLING,0.007
EIGHT, CHILDREN,0.007
EIGHT, COOL,0.007
EIGHT, FEET,0.007
EIGHT, FIGURE,0.007
EIGHT, FIVE,0.007
EIGHT, INFINITY,0.007
EIGHT, IRON,0.007
EIGHT, MATH,0.007
EIGHT, NOTHING,0.007
EIGHT, OCTET,0.007
EIGHT, PEOPLE,0.007
EIGHT, POOL,0.007
EIGHT, SIXTEEN,0.007
EIGHT, TELEVISION,0.007
EIGHT, TEN,0.007
EIGHT, TWO,0.007
EIGHT, YEARS,0.007
EINSTEIN, BONA,0.006
EINSTEIN, CLEVER,0.006
EINSTEIN, DR.,0.006
EINSTEIN, ENERGY,0.006
EINSTEIN, FACE,0.006
EINSTEIN, FRANKENSTEIN,0.006
EINSTEIN, GREAT,0.006
EINSTEIN, HENRY,0.006
EINSTEIN, INVENTOR,0.006
EINSTEIN, JEWISH,0.006
EINSTEIN, MAN,0.006
EINSTEIN, NERD,0.006
EINSTEIN, PERSON,0.006
EINSTEIN, PHONE,0.006
EINSTEIN, PHYSICS,0.006
EINSTEIN, ROBERT,0.006
EINSTEIN, SHARK,0.006
EINSTEIN, UGLY,0.006
ELABORATE, ALSO,0.007
ELABORATE, BASIC,0.007
ELABORATE, BEAUTIFY,0.007
ELABORATE, BORING,0.007
ELABORATE, BROADEN,0.007
ELABORATE, CLOTHES,0.007
ELABORATE, COMMENT,0.007
ELABORATE, CONFUSE,0.007
ELABORATE, CREATIVE,0.007
ELABORATE, DANDY,0.007
ELABORATE, DEFINE,0.007
ELABORATE, EASY,0.007
ELABORATE, EXCLUSIVE,0.007
ELABORATE, EXPLAIN,0.007
ELABORATE, EXPLORE,0.007
ELABORATE, FIX,0.007
ELABORATE, GLAMOUR,0.007
ELABORATE, GO INTO,0.007
ELABORATE, GORY,0.007
ELABORATE, INTENSIFY,0.007
ELABORATE, LENGTHY,0.007
ELABORATE, LIE,0.007
ELABORATE, LOOK,0.007
ELABORATE, MARVELOUS,0.007
ELABORATE, MAZES,0.007
ELABORATE, NICE,0.007
ELABORATE, NO,0.007
ELABORATE, OSTENTATIOUS,0.007
ELABORATE, PLANS,0.007
ELABORATE, PLEASE,0.007
ELABORATE, PRECISE,0.007
ELABORATE, REDUNDANT,0.007
ELABORATE, SITUATION,0.007
ELABORATE, SPEAK,0.007
ELABORATE, SPECIFIC,0.007
ELABORATE, STORY,0.007
ELABORATE, TEACHER,0.007
ELABORATE, UNDERSTAND,0.007
ELABORATE, WIDE,0.007
ELABORATE, WILD,0.007
ELBOW, CRUSH,0.007
ELBOW, DRY,0.007
ELBOW, DRY SKIN,0.007
ELBOW, FINGER,0.007
ELBOW, HINGE,0.007
ELBOW, MACARONI,0.007
ELBOW, NOSE,0.007
ELBOW, PAIN,0.007
ELBOW, POINT,0.007
ELBOW, PSORIASIS,0.007
ELBOW, SHARP,0.007
ELBOW, TENNIS,0.007
ELDERLY, AGING,0.007
ELDERLY, CANE,0.007
ELDERLY, COLD,0.007
ELDERLY, CROSSING,0.007
ELDERLY, DYING,0.007
ELDERLY, FRAIL,0.007
ELDERLY, GOLDEN,0.007
ELDERLY, HOME CARE,0.007
ELDERLY, LADY,0.007
ELDERLY, MAN,0.007
ELDERLY, NICE,0.007
ELDERLY, NURSING HOME,0.007
ELDERLY, POOR,0.007
ELDERLY, RESPECT,0.007
ELDERLY, SENILE,0.007
ELDERLY, STORIES,0.007
ELDERLY, WOMEN,0.007
ELDERLY, WRINKLES,0.007
ELDERS, AGED,0.007
ELDERS, AUTHORITY,0.007
ELDERS, BIBLE,0.007
ELDERS, BOSS,0.007
ELDERS, COMMITTEE,0.007
ELDERS, FEEBLE,0.007
ELDERS, FOSSILS,0.007
ELDERS, FUTURE,0.007
ELDERS, GENETICS,0.007
ELDERS, GERIATRICS,0.007
ELDERS, GRANDPA,0.007
ELDERS, KIDS,0.007
ELDERS, KIND,0.007
ELDERS, MOSLEMS,0.007
ELDERS, PAST,0.007
ELDERS, PEACEFUL,0.007
